relative_time,AccX
78202,0.22064117431640626
78269,0.21674926757812502
78335,0.22079086303710938
78402,0.22034179687500002
78468,0.22153930664062502
78535,0.21869522094726562
78602,0.2281256103515625
78668,0.21809646606445313
78735,0.21570144653320314
78801,0.23082000732421876
78868,0.21285736083984377
78935,0.21420455932617188
79001,0.219144287109375
79068,0.21510269165039064
79135,0.20567230224609376
79202,0.20672012329101563
79269,0.21136047363281252
79335,0.20193008422851563
79402,0.2082170104980469
79468,0.2089654541015625
79535,0.20357666015625
79602,0.2077679443359375
79668,0.20372634887695312
79735,0.1920506286621094
79801,0.20073257446289064
79867,0.2089654541015625
79935,0.19130218505859375
80002,0.195194091796875
80068,0.1945953369140625
80135,0.20207977294921875
80202,0.20073257446289064
80269,0.20028350830078126
80335,0.20118164062500002
80402,0.1974394226074219
80468,0.20657043457031252
80535,0.20911514282226565
80602,0.21165985107421875
80668,0.21764739990234377
80735,0.21390518188476565
80802,0.21001327514648438
80868,0.2165995788574219
80935,0.21031265258789064
81002,0.21749771118164063
81068,0.22243743896484375
81135,0.22468276977539064
81202,0.21165985107421875
81288,0.23171813964843752
81335,0.2245330810546875
81402,0.21106109619140626
81468,0.22079086303710938
81535,0.22378463745117189
81602,0.21689895629882813
81668,0.22004241943359376
81735,0.21555175781250002
81802,0.21420455932617188
81868,0.2082170104980469
81935,0.2197430419921875
82002,0.21225860595703125
82068,0.2077679443359375
82135,0.2034269714355469
82202,0.21121078491210937
82269,0.195194091796875
82335,0.20522323608398438
82402,0.20073257446289064
82468,0.18830841064453127
82535,0.19848724365234377
82602,0.20073257446289064
82668,0.19953506469726565
82735,0.1968406677246094
82802,0.20507354736328126
82868,0.197589111328125
82935,0.19773880004882813
83002,0.2070195007324219
83068,0.19923568725585938
83135,0.20851638793945312
83202,0.20672012329101563
83268,0.209564208984375
83335,0.19773880004882813
83402,0.22049148559570314
83468,0.21390518188476565
83535,0.20552261352539064
83602,0.21824615478515627
83668,0.22004241943359376
83735,0.20986358642578126
83801,0.22064117431640626
83868,0.22408401489257815
83935,0.2171983337402344
84001,0.22183868408203125
84068,0.23261627197265627
84135,0.22498214721679688
84202,0.22228775024414063
84268,0.2267784118652344
84335,0.21016296386718752
84402,0.21674926757812502
84468,0.22483245849609376
84535,0.21585113525390626
84602,0.21121078491210937
84668,0.2136058044433594
84735,0.22423370361328127
84802,0.2034269714355469
84868,0.2118095397949219
84935,0.21315673828125
85002,0.2028282165527344
85068,0.21420455932617188
85135,0.2124082946777344
85202,0.1932481384277344
85268,0.20327728271484377
85335,0.20522323608398438
85402,0.19190093994140625
85468,0.20013381958007814
85535,0.20193008422851563
85602,0.192799072265625
85668,0.20492385864257814
85735,0.20612136840820314
85802,0.20612136840820314
85868,0.19594253540039064
85935,0.2028282165527344
86002,0.20851638793945312
86068,0.19773880004882813
86135,0.21061203002929688
86202,0.2285746765136719
86290,0.21270767211914063
86335,0.2171983337402344
86402,0.21764739990234377
86468,0.21061203002929688
86535,0.2149530029296875
86602,0.21450393676757815
86668,0.21540206909179688
86735,0.22243743896484375
86802,0.22752685546875
86868,0.22064117431640626
86935,0.21674926757812502
87002,0.22513183593750002
87068,0.22588027954101564
87135,0.22168899536132813
87202,0.2245330810546875
87268,0.22168899536132813
87335,0.22034179687500002
87405,0.21794677734375
87467,0.2225871276855469
87538,0.2076182556152344
87605,0.21285736083984377
87668,0.20507354736328126
87738,0.20642074584960937
87805,0.20612136840820314
87868,0.20507354736328126
87938,0.1968406677246094
88004,0.1986369323730469
88068,0.19504440307617188
88138,0.20013381958007814
88204,0.19085311889648438
88268,0.19953506469726565
88338,0.20073257446289064
88404,0.20148101806640625
88468,0.20327728271484377
88537,0.2029779052734375
88604,0.19534378051757814
88672,0.20028350830078126
88739,0.20986358642578126
88804,0.20148101806640625
88871,0.2041754150390625
88937,0.21285736083984377
89004,0.207169189453125
89071,0.21270767211914063
89137,0.21899459838867188
89204,0.20731887817382813
89269,0.22153930664062502
89338,0.22782623291015627
89404,0.2130070495605469
89471,0.2165995788574219
89537,0.22782623291015627
89603,0.22168899536132813
89670,0.22617965698242187
89737,0.23007156372070314
89803,0.2267784118652344
89871,0.2165995788574219
89937,0.22707778930664063
90004,0.22573059082031252
90073,0.2197430419921875
90138,0.22019210815429688
90204,0.22049148559570314
90269,0.2125579833984375
90338,0.20507354736328126
90404,0.21929397583007815
90472,0.20088226318359376
90537,0.20267852783203125
90604,0.20806732177734377
90672,0.20252883911132813
90737,0.20148101806640625
90804,0.19908599853515627
90868,0.20267852783203125
90937,0.19773880004882813
91003,0.19714004516601563
91068,0.2070195007324219
91137,0.19639160156250002
91203,0.19369720458984377
91291,0.20432510375976565
91335,0.2029779052734375
91403,0.19908599853515627
91468,0.2076182556152344
91537,0.20941452026367188
91603,0.20088226318359376
91668,0.2165995788574219
91736,0.2034269714355469
91803,0.20148101806640625
91868,0.21899459838867188
91937,0.21121078491210937
92003,0.21465362548828126
92068,0.21689895629882813
92136,0.2213896179199219
92203,0.21929397583007815
92268,0.22887405395507815
92336,0.2173480224609375
92403,0.228724365234375
92468,0.2225871276855469
92536,0.2333647155761719
92603,0.21061203002929688
92667,0.2197430419921875
92736,0.21525238037109376
92802,0.21764739990234377
92868,0.22363494873046877
92936,0.2285746765136719
93002,0.2213896179199219
93068,0.21704864501953125
93135,0.22647903442382813
93202,0.20672012329101563
93268,0.2041754150390625
93335,0.2082170104980469
93402,0.20252883911132813
93468,0.19699035644531251
93535,0.209564208984375
93602,0.2028282165527344
93668,0.1926493835449219
93735,0.19728973388671875
93802,0.20597167968750002
93868,0.20462448120117188
93935,0.192799072265625
94002,0.20193008422851563
94068,0.19848724365234377
94135,0.20058288574218752
94202,0.20043319702148438
94269,0.20522323608398438
94335,0.20103195190429687
94402,0.2077679443359375
94468,0.2149530029296875
94535,0.20267852783203125
94602,0.20731887817382813
94668,0.21570144653320314
94735,0.21106109619140626
94802,0.21540206909179688
94867,0.228724365234375
94935,0.21899459838867188
95002,0.21644989013671875
95068,0.21405487060546877
95135,0.2149530029296875
95202,0.2173480224609375
95269,0.23261627197265627
95335,0.22109024047851564
95402,0.22513183593750002
95468,0.2173480224609375
95535,0.22049148559570314
95602,0.2185455322265625
95668,0.22632934570312502
95735,0.2267784118652344
95801,0.2267784118652344
95868,0.21944366455078126
95935,0.21210891723632813
96002,0.21106109619140626
96068,0.21525238037109376
96135,0.21764739990234377
96202,0.20986358642578126
96290,0.197589111328125
96335,0.21121078491210937
96402,0.20402572631835938
96469,0.20207977294921875
96535,0.2034269714355469
96602,0.197589111328125
96669,0.1974394226074219
96735,0.20597167968750002
96801,0.199984130859375
96869,0.1968406677246094
96935,0.20462448120117188
97002,0.1980381774902344
97069,0.1920506286621094
97135,0.20372634887695312
97202,0.21121078491210937
97269,0.2076182556152344
97335,0.21570144653320314
97402,0.2130070495605469
97468,0.21061203002929688
97535,0.21031265258789064
97602,0.22273681640625
97668,0.20836669921875
97735,0.21615051269531252
97801,0.21450393676757815
97868,0.21929397583007815
97935,0.22243743896484375
98002,0.2219883728027344
98068,0.2118095397949219
98135,0.2137554931640625
98202,0.21989273071289064
98269,0.223934326171875
98335,0.21644989013671875
98402,0.22094055175781252
98468,0.21899459838867188
98535,0.21510269165039064
98602,0.21944366455078126
98668,0.22034179687500002
98735,0.21121078491210937
98802,0.207169189453125
98868,0.19953506469726565
98935,0.2070195007324219
99001,0.21106109619140626
99068,0.20252883911132813
99135,0.20178039550781252
99202,0.19953506469726565
99269,0.20013381958007814
99335,0.1933978271484375
99402,0.19699035644531251
99468,0.19968475341796876
99535,0.20372634887695312
99602,0.1920506286621094
99668,0.19474502563476564
99735,0.20327728271484377
99801,0.19728973388671875
99867,0.20642074584960937
99935,0.19908599853515627
100002,0.20582199096679688
100068,0.21016296386718752
100135,0.207169189453125
100202,0.20836669921875
100269,0.21615051269531252
100335,0.20522323608398438
100402,0.21285736083984377
100468,0.21749771118164063
100535,0.21959335327148438
100602,0.20672012329101563
100668,0.22123992919921875
100735,0.2213896179199219
100801,0.22109024047851564
100868,0.20657043457031252
100935,0.21929397583007815
101002,0.22168899536132813
101068,0.22079086303710938
101135,0.21704864501953125
101202,0.22378463745117189
101289,0.21480331420898438
101335,0.21809646606445313
101402,0.21944366455078126
101468,0.21540206909179688
101535,0.21046234130859376
101602,0.21001327514648438
101668,0.20627105712890625
101735,0.20178039550781252
101801,0.20657043457031252
101868,0.20207977294921875
101935,0.19983444213867188
102002,0.1981878662109375
102068,0.1974394226074219
102135,0.19639160156250002
102202,0.20058288574218752
102269,0.19833755493164062
102335,0.1945953369140625
102402,0.19504440307617188
102468,0.2089654541015625
102535,0.20552261352539064
102602,0.20447479248046876
102668,0.2028282165527344
102735,0.20118164062500002
102801,0.19953506469726565
102868,0.20836669921875
102935,0.20252883911132813
103002,0.20642074584960937
103068,0.21674926757812502
103135,0.20387603759765627
103202,0.21165985107421875
103269,0.219144287109375
103335,0.21405487060546877
103402,0.22483245849609376
103468,0.21031265258789064
103535,0.21749771118164063
103602,0.22273681640625
103668,0.22288650512695313
103735,0.21824615478515627
103801,0.214354248046875
103868,0.21929397583007815
103935,0.21944366455078126
104001,0.20881576538085939
104068,0.22123992919921875
104135,0.2171983337402344
104202,0.209564208984375
104269,0.21749771118164063
104335,0.2089654541015625
104402,0.209564208984375
104468,0.20612136840820314
104535,0.20657043457031252
104602,0.20507354736328126
104668,0.20207977294921875
104735,0.19923568725585938
104801,0.20178039550781252
104868,0.20043319702148438
104935,0.20118164062500002
105002,0.20627105712890625
105068,0.1898052978515625
105135,0.20402572631835938
105202,0.20148101806640625
105268,0.19878662109375
105335,0.20387603759765627
105402,0.19654129028320313
105468,0.1980381774902344
105535,0.20672012329101563
105602,0.20851638793945312
105668,0.20866607666015627
105735,0.20522323608398438
105801,0.20058288574218752
105868,0.2076182556152344
105935,0.21585113525390626
106002,0.2041754150390625
106068,0.2177970886230469
106135,0.2118095397949219
106202,0.21644989013671875
106290,0.2183958435058594
106335,0.21689895629882813
106402,0.21225860595703125
106468,0.21959335327148438
106535,0.22243743896484375
106602,0.23067031860351564
106668,0.21345611572265627
106735,0.219144287109375
106802,0.21869522094726562
106868,0.22109024047851564
106935,0.2124082946777344
107002,0.22153930664062502
107068,0.20582199096679688
107135,0.21689895629882813
107202,0.20522323608398438
107269,0.20627105712890625
107335,0.20911514282226565
107402,0.21106109619140626
107468,0.20971389770507814
107535,0.2029779052734375
107602,0.20597167968750002
107668,0.1993853759765625
107735,0.20462448120117188
107802,0.20267852783203125
107868,0.20058288574218752
107935,0.20612136840820314
108002,0.19699035644531251
108068,0.20013381958007814
108135,0.19190093994140625
108202,0.20073257446289064
108269,0.20372634887695312
108335,0.19369720458984377
108402,0.2041754150390625
108468,0.22004241943359376
108535,0.2124082946777344
108602,0.21046234130859376
108668,0.21989273071289064
108735,0.21555175781250002
108802,0.22153930664062502
108868,0.21749771118164063
108935,0.21674926757812502
109001,0.21570144653320314
109068,0.21465362548828126
109135,0.2327659606933594
109202,0.21061203002929688
109269,0.22573059082031252
109335,0.22558090209960938
109402,0.22079086303710938
109468,0.21615051269531252
109535,0.2149530029296875
109602,0.21076171875000002
109668,0.20193008422851563
109735,0.21824615478515627
109801,0.21480331420898438
109868,0.2089654541015625
109935,0.2149530029296875
110002,0.2137554931640625
110068,0.20267852783203125
110135,0.20926483154296877
110202,0.21270767211914063
110269,0.20118164062500002
110335,0.20327728271484377
110402,0.20133132934570314
110468,0.20672012329101563
110535,0.20612136840820314
110602,0.19294876098632813
110668,0.20013381958007814
110735,0.20507354736328126
110802,0.19833755493164062
110868,0.20372634887695312
110935,0.19549346923828126
111002,0.20327728271484377
111068,0.19474502563476564
111135,0.1981878662109375
111202,0.20642074584960937
111288,0.20567230224609376
111335,0.20372634887695312
111402,0.21061203002929688
111468,0.21585113525390626
111535,0.21450393676757815
111602,0.21076171875000002
111668,0.2185455322265625
111735,0.20971389770507814
111802,0.21136047363281252
111868,0.219144287109375
111935,0.21525238037109376
112002,0.21450393676757815
112068,0.2183958435058594
112135,0.22558090209960938
112202,0.2118095397949219
112269,0.21480331420898438
112335,0.21899459838867188
112402,0.22423370361328127
112468,0.21809646606445313
112535,0.22004241943359376
112602,0.21525238037109376
112668,0.21450393676757815
112735,0.21585113525390626
112802,0.20507354736328126
112868,0.202379150390625
112935,0.20492385864257814
113002,0.2016307067871094
113068,0.2016307067871094
113134,0.20686981201171875
113202,0.20058288574218752
113269,0.1980381774902344
113335,0.20492385864257814
113402,0.19564315795898438
113468,0.19145187377929687
113535,0.20866607666015627
113602,0.20327728271484377
113668,0.1980381774902344
113735,0.19369720458984377
113802,0.21195922851562501
113868,0.20492385864257814
113935,0.2041754150390625
114001,0.20028350830078126
114068,0.20252883911132813
114134,0.20911514282226565
114202,0.20522323608398438
114269,0.20492385864257814
114335,0.21151016235351563
114402,0.21764739990234377
114468,0.21016296386718752
114535,0.21001327514648438
114602,0.22168899536132813
114668,0.2130070495605469
114735,0.21899459838867188
114802,0.22363494873046877
114868,0.2171983337402344
114935,0.2183958435058594
115002,0.21644989013671875
115068,0.22153930664062502
115135,0.20911514282226565
115202,0.2171983337402344
115269,0.21420455932617188
115335,0.21151016235351563
115402,0.2077679443359375
115468,0.21031265258789064
115535,0.21345611572265627
115602,0.20492385864257814
115668,0.20103195190429687
115735,0.2041754150390625
115802,0.20881576538085939
115868,0.2028282165527344
115935,0.20537292480468752
116002,0.19549346923828126
116068,0.20327728271484377
116135,0.19160156250000002
116206,0.1980381774902344
116290,0.1980381774902344
116338,0.2034269714355469
116407,0.19788848876953127
116468,0.20357666015625
116540,0.21165985107421875
116606,0.19788848876953127
116668,0.20252883911132813
116739,0.20851638793945312
116806,0.21076171875000002
116868,0.20118164062500002
116939,0.2016307067871094
117006,0.20986358642578126
117068,0.2082170104980469
117139,0.21151016235351563
117206,0.21570144653320314
117269,0.2173480224609375
117339,0.21330642700195312
117406,0.2165995788574219
117468,0.21345611572265627
117539,0.21046234130859376
117606,0.21600082397460937
117668,0.22034179687500002
117739,0.21929397583007815
117805,0.2165995788574219
117873,0.22288650512695313
117939,0.22962249755859376
118005,0.21420455932617188
118073,0.2183958435058594
